id_perso,nom_personnage,id_livre
34514,Roarke,129524
34515,Delia Peabody,129524
34516,Ryan Feeney,129524
34517,Charlotte Mira,129524
34518,Ian McNab,129524
34519,Commander Jack Whitney,129524
34520,Nadine Furst,129524
34521,Lawrence Charles Summerset,129524
34522,Dickie Berenski,129524
34523,"Persephone ""Persy"" Leland",2248164
34524,"Penelope ""Pen"" Leland",2248164
34525,Miri Robertson,288771
34526,Val Con yosâPhelium,288771
34527,Wren Valere,676905
34528,Sergei Didier,676905
34529,P.B.,676905
34530,Winnie the Pooh (Disney's),887184
34531,Eeyore (Disney's Winnie the Pooh),887184
34532,Rabbit (Disney's Winnie the Pooh),887184
34533,Tigger (Disney's Winnie the Pooh),887184
34534,Piglet (Disney's Winnie the Pooh),887184
34535,Christopher Robin (Disney's Winnie the Pooh),887184
34536,Noam Chomsky,12474
34537,Norman Mailer,12474
34538,Timothy,557184
34539,George Kirrin (Famous Five),557184
34540,Dick Kirrin,557184
34541,Tinker,557184
34542,Anne (Famous Five),557184
34543,Julian (Famous Five),557184
34544,Clare Lancaster,29617
34545,Jake Salter,29617
34546,Mr. Sommer,2900
34547,Remy Starr,7077877
34548,Liberty,7077877
34549,Annika Svenson,7077877
34550,Creed McCabe,7077877
34551,Devlin O'Malley,7077877
34552,Wyatt Kennedy,7077877
34553,Oz,7077877
34554,Faith Black,7077877
34555,Haley,7077877
34556,Trance,7077877
34557,Andrew Johnson,132913
34558,Thaddeus Stevens,132913
34559,Seth Harper,6324382
34560,Jess Beckett,6324382
34561,Sam Cooper,6324382
34562,Alexa Marlowe,6324382
34563,Althea Crawley,23551138
34564,Mrs. Winthrop,23551138
34565,Prudence Winthrop,23551138
34566,Charity Winthrop,23551138
34567,Alexander Crawley,23551138
34568,Sidney,23551138
34569,Lord Boring,23551138
34570,Fanny Westing,23551138
34571,Hugh Fredericks,23551138
34572,Clara Hopkins (Lesser Hoo),23551138
34573,Mrs. Fredericks,23551138
34574,Marquis of Bumbershook,23551138
34575,Sir Quentin Throstletwist,23551138
34576,Lady Throstletwist,23551138
34577,Mr. Godalming,23551138
34578,Hepzibah Vincy,23551138
34579,Mr. Vincy,23551138
34580,Mrs. Vincy,23551138
34581,Martin Corridon,921785
34582,Lilith lyapo,116249
34583,Ahajas,116249
34584,Dichaan,116249
34585,Nikanj,116249
34586,Gabriel Rinaldi,116249
34587,Akin,116249
34588,Tate,116249
34589,Wyatt Rivers,23264870
34590,Julianna Rosales,23264870
34591,Genevieve Rosales,23264870
34592,Candace Kilkenny,23264870
34593,Laurie,23264870
34594,Fergus Cramer,11627660
34595,Nero Wolfe,11627660
34596,Archie Goodwin,11627660
34597,Skinner,11627660
34598,Saul Panzer,11627660
34599,Edwin A. Vollmer,11627660
34600,Fred Durkin,11627660
34601,Orrie Cather,11627660
34602,Fritz Brenner,11627660
34603,Theodore Horstmann,11627660
34604,Slim Foltz,11627660
34605,Hombert,11627660
34606,Dixon,11627660
34607,George Rowcliff,11627660
34608,Johnny Keems,11627660
34609,Henry H. Barber,11627660
34610,Sturgis,11627660
34611,Mathias R. Frisbie,11627660
34612,Llewellyn Frost,11627660
34613,Molly Lauck,11627660
34614,Helen Frost,11627660
34615,Boyden McNair,11627660
34616,Mrs. Lamont,11627660
34617,Thelma Mitchell,11627660
34618,Calida Frost,11627660
34619,Edwin Frost,11627660
34620,Dudley Frost,11627660
34621,Perren Gebert,11627660
34622,Benjamin Leach,11627660
34623,Anne Crandall,11627660
34624,Isabel McNair,11627660
34625,Glenna McNair,11627660
34626,Mr. Collinger,11627660
34627,Mrs. Ballin,11627660
34628,Beth Claymore,11627660
34629,Hitchcock,11627660
34630,Purley Stebbins,11627660
34631,Miss Marple,2281220
34632,Lord Jack Byron,6423124
34633,Grace Danvers,6423124
34634,Clarence Threepwood,18033
34635,Sebastian Beach,18033
34636,Constance Keeble,18033
34637,Galahad Threepwood,18033
34638,George Alexander Pyke,18033
34639,Percy Frobisher Pilbeam,18033
34640,Angus McAllister,18033
34641,Gregory Parsloe-Parsloe,18033
34642,Empress of Blandings,18033
34643,George Cyril Wellbeloved,18033
34644,Thomas,18033
34645,Berkeley Bagshott,18033
34646,John Robinson,18033
34647,Alfred Voules,18033
34648,Stokes,18033
34649,Puffy Benger,18033
34650,Julia Fish,18033
34651,Ronald Overbury Fish,18033
34652,Montague Bodkin,18033
34653,Aubrey Sellick,18033
34654,Hugo Carmody,18033
34655,Pride of Matchingham,18033
34656,Sue Brown,18033
34657,James Pirbright,18033
34658,J.G. Butterwick,18033
34659,Buckingham Big Boy,18033
34660,Fosberry,18033
34661,Webber,18033
34662,Wilfred Basham,18033
34663,Gertrude Butterwick,18033
34664,Dolly Henderson,18033
34665,Dick Threepwood,18033
34666,Gladys Twistleton,18033
34667,Gabriel Allon,13390528
34668,Roe Teagarden,140089
34669,Tiptap,1212152
34670,Aunt Tabitha,1212152
34671,Richard Sharpe,906674
34672,Patrick Harper,906674
34673,Michael Hogan,906674
34674,Pierre Ducos,906674
34675,Thomas Leroy,906674
34676,La Marquesa,906674
34677,Spenser,425174
34678,Brenda Loring,425174
34679,Vince Haller,425174
34680,Terry Orchard,425174
34681,Lowell Hayden,425174
34682,Martin Quirk,425174
34683,Joe Broz,425174
34684,Frank Belson,425174
34685,Fitz Kreiner,114549
34686,Anji Kapoor,114549
34687,The Doctor,114549
34688,The Eighth Doctor,114549
34689,Bruno Bicek,350869
34690,Miri Robertson,1103881
34691,Val Con yosâPhelium,1103881
34692,Bonita (Bonnie) Torres,8707334
34693,Pietr,8707334
34694,Benjamin Venec,8707334
34695,C.S. Lewis,324986
34696,Britta Lindquist,6973766
34697,Yuri Belikov,6973766
34698,Merlin,279664
34699,David Levin,279664
34700,April O'Brien,279664
34701,Senna Wales,279664
34702,Jalil,279664
34703,Christopher,279664
34704,Louis,847168
34705,Mike,847168
34706,Alfieri,847168
34707,Eddie Carbone,847168
34708,Catherine,847168
34709,Beatrice Carbone,847168
34710,Marco,847168
34711,Tony,847168
34712,Rodolpho,847168
34713,First Immigration Officer,847168
34714,Second Immigration Officer,847168
34715,Mr. Lipari,847168
34716,Mrs. Lipari,847168
34717,Imogen Waterstone,367687
34718,Matthias Marshall,367687
34719,Earl of Colchester,367687
34720,Meg,8493643
34721,Ryan Malstrom,8493643
34722,Devlin O'Malley,8493643
34723,"Tom ""Ender"" Knight",8493643
34724,Faith Black,8493643
34725,Trance,8493643
34726,Ulrika âRikâ Jaegar,8493643
34727,Wyatt,8493643
34728,Kira Donovan,8493643
34729,Neema,8493643
34730,Sela,8493643
34731,Marlena (Sydney Croft),8493643
34732,Blake Harrison,12546674
34733,"Samantha ""Sam"" Elliot",12546674
34734,Aron McCoy,9557751
34735,Libby Fontaine,9557751
34736,Brodie,17261462
34737,Taliesan,17261462
34738,Annie Hewitt,19367048
34739,Theo Harp,19367048
34740,Nikanj,60934
34741,Jodahs,60934
34742,Two old Athabaskan women,127810
34743,Ch'idzigyaak,127810
34744,Sa',127810
34745,Arthur Hastings,1086324
34746,Hercule Poirot,1086324
34747,Jannette Violet Brantford,462685
34748,Adrian Winter - Duke of Raeburn,462685
34749,"Aurora ""Roe"" Teagarden",140090
34750,Bodine Longbow,34935946
34751,Callen Skinner,34935946
34752,Alice Bodine,34935946
34753,Edward I of England,1406751
34754,Edward III of England,1406751
34755,David II,1406751
34756,King of Scots,1406751
34757,Pope Clement VI,1406751
34758,Charles II,1406751
34759,Count of AlenÃ§on,1406751
34760,John I,1406751
34761,Count of Armagnac,1406751
34762,Jacob van Artevelde,1406751
34763,Edward Balliol,1406751
34764,Pope Benedict XII,1406751
34765,John III,1406751
34766,Duke of Brabant,1406751
34767,Henry Burghersh,1406751
34768,Philip VI of France,1406751
34769,Hellboy,102459
34770,Liz Sherman,102459
34771,Abe Sapien,102459
34772,Grigori Rasputin,102459
34773,Karl Kroenen,102459
34774,Baba Yaga,102459
34775,Ilsa Haupstein,102459
34776,Herman Von Klempt,102459
34777,Hecate (mythology),102459
34778,Howard Kirk,458624
34779,Flora Beniform,458624
34780,Catherine Hobbes,451063
34781,Joe Pitt,451063
34782,Twilly Spree,13066
34783,Palmer Stoat,13066
34784,Desirata Stoat,13066
34785,Governor Dick Artemus,13066
34786,Clinton Tyree (aka Skink),13066
34787,Willie Vasquez-Washington,13066
34788,Lisa June Peterson,13066
34789,Robert Clapley,13066
34790,Lieutenant Jim Tile,13066
34791,Nils Fishback,13066
34792,Dr. Steven Brinkman,13066
34793,Darian Lee Gash,13066
34794,Karl Krimmler,13066
34795,John Randolph Durgess,13066
34796,Asa Lando,13066
34797,Katya Gudonov,13066
34798,Tish Karpinski,13066
34799,Eve Dallas,8315872
34800,Roarke,8315872
34801,Delia Peabody,8315872
34802,Ryan Feeney,8315872
34803,Don Webster,8315872
34804,Charlotte Mira,8315872
34805,Ian McNab,8315872
34806,Commander Jack Whitney,8315872
34807,Mavis Freestone,8315872
34808,Louise Dimatto,8315872
34809,James Starr,32824
34810,Simon Ford,32824
34811,Miri Robertson,288766
34812,Val Con yosâPhelium,288766
34813,Nova yos'Galan,288766
34814,Kaylin Neya,13548142
34815,Severn,13548142
34816,Tiamaris,13548142
34817,Lord Nightshade,13548142
34818,Galadriel Hopkins,163465
34819,Maime Trotter,163465
34820,William Ernest Teague,163465
34821,Phoebe Robbins,6609588
34822,Dalton Lindquist,6609588
34823,Gabriel Banner,247369
34824,Earl of Wylde,247369
34825,Lady Phoebe Layton,247369
34826,Serena van der Woodsen,37450
34827,Blair Waldorf,37450
34828,Nate Archibald,37450
34829,"Charles ""Chuck"" Bass",37450
34830,Dan Humphrey,37450
34831,Jenny Humphrey,37450
34832,Vanessa Abrams,37450
34833,Johnis,1620912
34834,Daisy Hilton,56884
34835,Violet Hilton,56884
34836,Sela Kahne,8666090
34837,Marlena West,8666090
34838,Chance McCormack,8666090
34839,Logan Mills,8666090
34840,Brynna,7694627
34841,Eran Redmond,7694627
34842,Putri Selenia,1285413
34843,Beta,1285413
34844,Jackie Patton,11261730
34845,Hope (Sentinel Wars),11261730
34846,Logan (Sentinel Wars),11261730
34847,Iain (Sentinel Wars),11261730
34848,Aurora Teagarden,140096
34849,Luke Skywalker,161540
34850,Chewbacca,161540
34851,Prince Isolder,161540
34852,Warlord Zsinj,161540
34853,Teneniel Djo,161540
34854,Leia Organa,161540
34855,Han Solo,161540
34856,Wilson Rousseau,7927421
34857,Kimberly,7927421
34858,John Walker,234336
34859,Max Stillman,234336
34860,Mary Catherine Casey,234336
34861,Spenser,414402
34862,Susan Silverman,414402
34863,Brenda Loring,414402
34864,Marty Rabb,414402
34865,Patricia Utley,414402
34866,Linda Rabb,414402
34867,Frank Doerr,414402
34868,Bucky Maynard,414402
34869,Martin Quirk,414402
34870,Frank Belson,414402
34871,Mulan (Disney),644990
34872,Jesse Custer,102958
34873,Robur,32838
34874,Tom Turner,32838
34875,Uncle Prudent,32838
34876,John Strock,32838
34877,Miri Robertson,1103876
34878,Val Con yosâPhelium,1103876
34879,Pat Rin yos'Phelium,1103876
34880,Hellboy,102462
34881,Grigori Rasputin,102462
34882,Herman Von Klempt,102462
34883,Roger the Homunculus,102462
34884,Hecate (mythology),102462
34885,Kaylin Neya,8679140
34886,Lady Alice of Lingwood Manor,142973
34887,Sir Hugh the Relentless,142973
34888,Melanie Milan,11290671
34889,Phoebe Milan,11290671
34890,Stryker Wills,11290671
34891,Sharon,7303068
34892,Nick,7303068
34893,Bonita (Bonnie) Torres,7303068
34894,Nifty,7303068
34895,Pietr,7303068
34896,"Joseph ""J"" Cetala",7303068
34897,Ian Stosser,7303068
34898,Benjamin Venec,7303068
34899,Brice Marshall,9491671
34900,"Tasha ""Sass"" Sebastian",352724
34901,Branden Kel-Paten,352724
34902,Doc Eden Fynn,352724
34903,Tank the furzel,352724
34904,"Aurora ""Roe"" Teagarden",140093
34905,Redmond Barry,139888
34906,John Quin,139888
34907,Nora Brady,139888
34908,The Chevalier de Balibari,139888
34909,Countess Honoria of Lyndon,139888
34910,Reverend Samuel Runt,139888
34911,Lord Bullingdon,139888
34912,Titus Flavius Vespasianus,20575477
34913,Richard Sharpe,17183385
34914,Patrick Harper,17183385
34915,Michael Hogan,17183385
34916,Philippe Leroux,17183385
34917,Thomas Leroy,17183385
34918,La Marquesa,17183385
34919,Arthur Wellesley,17183385
34920,1st Duke of Wellington,17183385
34921,Melanie Daly,748061
34922,Dr. Thaddeus Green,748061
34923,Maggie Wishnick,6441002
34924,Colin Powell,164952
34925,Bill Clinton,164952
34926,George W. Bush,164952
34927,Condoleezza Rice,164952
34928,Osama Bin Laden,164952
34929,Noam Chomsky,164952
34930,George H.W. Bush,164952
34931,Al Gore,164952
34932,Gore Vidal,164952
34933,Clive James,164952
34934,Jimmie Trimble,164952
34935,Tennessee Williams,164952
34936,Marc Cooper,164952
34937,George Tenet,164952
34938,Franklin D. Roosevelt,164952
34939,Simon St. James,31367
34940,Deborah St. James,31367
34941,Guy Brouard,31367
34942,Ruth Brouard,31367
34943,China River,31367
34944,Cherokee River,31367
34945,Kevin Duffy,31367
34946,Valerie Duffy,31367
34947,Paul Fielder,31367
34948,Frank Ouseley,31367
34949,Margaret Chamberlain,31367
34950,Adrian Brouard,31367
34951,AnaÃ¯s Abbott,31367
34952,Cynthia Moullin,31367
34953,Henry Moullin,31367
34954,Bertrand Debiere,31367
34955,Spenser,425173
34956,Susan Silverman,425173
34957,Hawk,425173
34958,Theo Waitley,9762449
34959,Hellboy,102463
34960,Hecate (mythology),102463
34961,Adam Dalgliesh,3832
34962,Mace Windu,320326
34963,Laurence Olivier,1755776
34964,Robert Bolt,1755776
34965,Christopher Jones,1755776
34966,Robert Mitchum,1755776
34967,Trevor Howard,1755776
34968,Pierre Comte,3314675
34969,Mathilde,3314675
34970,Chloe,3314675
34971,Sorcha Faris,15808770
34972,Merrick Chambers,15808770
34973,Raed Syndar Rossin,15808770
34974,Picasso,930701
34975,Lydia Gray,6372454
34976,Kjell Lindquist,6372454
34977,Nancy Drew,946448
34978,Iphiginia Bright,101269
34979,Marcus Valerius Cloud,101269
34980,Earl of Masters,101269
34981,Peter Grant,16173349
34982,Thomas Nightingale,16173349
34983,Lesley May,16173349
34984,Sahra Guleed,16173349
34985,Kimberley Reynolds,16173349
34986,Silver Ashcroft,88504
34987,Hawk,88504
34988,Keri Ann Butler,18077900
34989,Jack Eversea,18077900
34990,Kincade Marshall,7893098
34991,Trevor Wellington,7893098
34992,Riley Ramirez,7893098
34993,Dina,1828067
34994,Em,1828067
34995,Sirantha Jax,1828067
34996,March,1828067
34997,Loras,1828067
34998,"Aurora ""Roe"" Teagarden",140091
34999,Wonder Woman,26085
35000,Oliver Queen,26085
35001,Hawkman,26085
35002,Aquaman,26085
35003,Dick Grayson,26085
35004,Ray Palmer,26085
35005,Slade Wilson,26085
35006,Zatanna Zatara,26085
35007,Ronnie Raymond,26085
35008,Victor Stone,26085
35009,Black Canary,26085
35010,Starfire,26085
35011,Tim Drake,26085
35012,Kyle Rayner,26085
35013,Hal Jordan,26085
35014,Ted Grant,26085
35015,Jean Loring,26085
35016,Ralph Dibny,26085
35017,Barry Allen,26085
35018,Charles McNider,26085
35019,Noah Kuttler,26085
35020,Hector Hall,26085
35021,Floyd Lawton,26085
35022,Jack Drake (DC Comics),26085
35023,Owen Mercer,26085
35024,Arthur Light,26085
35025,Merlyn (DC),26085
35026,Carl Sands,26085
35027,Lorraine Reilly,26085
35028,Sue Dibny,26085
35029,The Monocle,26085
35030,George Harkness,26085
35031,Barbara Gordon,26085
35032,Jefferson Pierce,26085
35033,Wally West,26085
35034,J'onn J'onzz,26085
35035,Scott Free,26085
35036,Lois Lane,26085
35037,Jonathan Kent,26085
35038,Martha Clark Kent,26085
35039,Bruce Wayne,26085
35040,Superman,26085
35041,Elizabeth Woodville,10985449
35042,Margaret Beaufort,10985449
35043,Jacquetta Woodville,10985449
35044,Melissa 'Missy' Carter,13850
35045,Roi Majors,13850
35046,Persephone Alexander,43802284
35047,Reece Matthews,43802284
35048,Nolan Sackett,653297
35049,Penelope Hume,653297
35050,Jacob Loomis,653297
35051,Flinch,653297
35052,Slyvie Karnes,653297
35053,Ralph Karnes,653297
35054,Andrew Karnes,653297
35055,Steve Hooker,653297
35056,Ollie Shaddock,653297
35057,Fake Steve Jobs,1110713
35058,A.J. Gallagher,7125082
35059,Alison Carter,7125082
35060,Jamie Gallagher,7125082
35061,Hellboy,102461
35062,Liz Sherman,102461
35063,Abe Sapien,102461
35064,Baba Yaga,102461
35065,Roger the Homunculus,102461
35066,Vergere,758614
35067,Obi-Wan Kenobi,758614
35068,Anakin Skywalker,758614
35069,Gabe Wallach,5122453
35070,Paul Herz,5122453
35071,Libby Herz,5122453
35072,Mordecai Wallach,5122453
35073,Levy,5122453
35074,Korngold,5122453
35075,Maury Horvitz,5122453
35076,Doris Horvitz,5122453
35077,Leonard Herz,5122453
35078,Martha Reganhart,5122453
35079,Sid Jaffe,5122453
35080,Theresa Haug,5122453
35081,Cynthia Reganhart,5122453
35082,Mark Reganhart,5122453
35083,Sorcha Faris,13480291
35084,Merrick Chambers,13480291
35085,Raed Syndar Rossin,13480291
35086,Harriet Pomeroy,367689
35087,Gideon Westbrook,367689
35088,Viscount St. Justin,367689
35089,Eve Dallas,16299341
35090,Roarke,16299341
35091,Delia Peabody,16299341
35092,Copper Ashcroft,503536
35093,Tiernan,503536
35094,Thomas Lynley,77097
35095,Barbara Havers,77097
35096,Lady Helen Clyde,77097
35097,Simon St. James,77097
35098,Deborah St. James,77097
35099,Winston Nkata,77097
35100,Eve Bowen,77097
35101,Charlotte Bowen,77097
35102,Alexander Stone,77097
35103,Rodney Aronson,77097
35104,Robin Payne,77097
35105,Nicholas Fandorin,1038687
35106,Clara Hopkins,12999514
35107,Eli Thames,12999514
35108,Enoch Thames,12999514
35109,Lex Luthor,154808
35110,Bizarro #1,154808
35111,Lana Lang,154808
35112,Jor-El,154808
35113,Lois Lane,154808
35114,Jonathan Kent,154808
35115,Martha Clark Kent,154808
35116,Bruce Wayne,154808
35117,Superman,154808
35118,Sita,84073
35119,Seymour Dorsten,84073
35120,Ray Riley,84073
35121,Sena Izumi,13350061
35122,Ichijou Ryouma,13350061
35123,Ø¨Ø·Ù Ù Ø¹Ø¯ÙÙ Ø§ÙØ§Ø³Ù,3526951
35124,Naomi Carson,26236956
35125,Xander Keaton,26236956
35126,Fafhrd,57950
35127,Gray Mouser,57950
35128,Jeff Caird,16543
35129,Titus Flavius Vespasianus,18038957
35130,Peren Matthews,7150905
35131,Captain Lukian Vlakhusha,7150905
35132,Maggie O'Dell,557405
35133,R.J. Tully,557405
35134,Tess McGowan,557405
35135,Albert Stucky,557405
35136,Jack Seward,169992
35137,Anne Wilder,169992
35138,Orrin Sackett,282092
35139,Cosmo Lengro,282092
35140,William Tell Sackett,282092
35141,Andre Baston,282092
35142,Fanny Baston,282092
35143,Paul Baston,282092
35144,Nell Trelawney,282092
35145,Jenny Tolliver,5841508
35146,Mick Brody,5841508
35147,Spenser,69647
35148,Susan Silverman,69647
35149,Paul Giacomin,69647
35150,Hawk,69647
35151,Vinnie Morris,69647
35152,Gerry Broz,69647
35153,Joe Broz,69647
35154,Eve Dallas,210243
35155,Roarke,210243
35156,Delia Peabody,210243
35157,Charlotte Mira,210243
35158,Nadine Furst,210243
35159,Commander Jack Whitney,210243
35160,Galahad (In Death series),210243
35161,Oliver Cromwell,57256
35162,Frank Jackson,57256
35163,Charles I of England,57256
35164,Scotland and Ireland,57256
35165,Harry Lefferts,57256
35166,Mike Stearns,57256
35167,Gustavus Adolphus of Sweden,57256
35168,Rebecca Abrananel,57256
35169,Tom Simpson,57256
35170,Thomas Wentworth,57256
35171,Eddie Cantrell,57256
35172,Richard Boyle,57256
35173,1st Earl of Cork,57256
35174,Anne Cathrine,57256
35175,Julie Mackay,57256
35176,Rita Stearns Simpson,57256
35177,John Simpson,57256
35178,Hellboy,2396827
35179,Baba Yaga,2396827
35180,Hecate (mythology),2396827
35181,Sorcha Faris,9694311
35182,Elisabeth (She Came to Stay),21121
35183,FranÃ§oise (She Came to Stay),21121
35184,Pierre (She Came to Stay),21121
35185,XaviÃ¨re (She Came to Stay),21121
35186,Gerbert (She Came to Stay),21121
35187,Lucinda Bromley,4258529
35188,Caleb Jones,4258529
35189,Eve Dallas,20883450
35190,Roarke,20883450
35191,Delia Peabody,20883450
35192,Mavis Freestone,20883450
35193,Rhiannon Castle,526014
35194,Keir,526014
35195,Sita,137970
35196,Joel Drake,137970
35197,Angel,412939
35198,Cassie Stuart,412939
35199,Harry Smith,311153
35200,Juana Smith,311153
35201,Fafhrd,218716
35202,Gray Mouser,218716
35203,Sheelba of the Eyeless Face,218716
35204,Ningauble of the Seven Eyes,218716
35205,Anju & Sudha,421069
35206,Gouri,421069
35207,Pishi,421069
35208,and Nalini,421069
35209,Maggie O'Dell,390299
35210,Dominic le Sabre,768313
35211,Lady Margaret of Blackthorne,768313
35212,Duncan,768313
35213,Thomas Lynley,227592
35214,Barbara Havers,227592
