id,saga_name
10742462,Hagenheim 
153496,
8843801,Lords of Deliverance 
35295478,Naim Butler 
31700489,El cementerio de los libros olvidados 
6159,
590125,Kiki Strike 
1291211,CHERUB 
5092,
8966,Cirque du Freak 
12393909,Save the Pearls 
11665750,The 'Burg 
20257391,
7748743,Erebos 
25769260,
39026,Jeremy Logan 
9452244,
6219656,
25622850,
20986629,Emily Monroe 
147801,Pendragon 
4979,
31101,
1060562,
112756,Highlander 
13139100,
498389,Harry Hole 
13452375,Legion 
65954,
23295358,
27265224,
30337,Den of Shadows 
953435,
13515095,
59142,La ComÃ©die Humaine 
5215879,"Anita Blake, Vampire Hunter "
69392,
6424184,
1611656,Immortals After Dark 
72286,Guardians of Eternity 
32349,
590348,The Dance Sequence 
16004807,
80081,
110871,
11395597,
13147230,The Long Earth 
25733990,Themis Files 
625605,
28351,
5861926,The 39 Clues 
6135237,
1729146,Pendragon 
10059498,
17801,
12873027,The Princesses of Westfalin Trilogy 
2479730,
1609224,
18799,Ã la recherche du temps perdu 
2678,
9799572,Rock Chick 
146422,
304123,The Acts of Caine 
627204,Deepgate Codex 
63213,
3181953,Carrier 
7150174,Origami Yoda 
13487029,The Demon Trappers 
1099263,Memorias de IdhÃºn 
25499718,Children of Time 
34091380,RenÃ©e Ballard 
42258946,Shadows of New York 
49256,
3307144,Tairen Soul 
15232939,
406186,
35721089,
61880,
13069935,
3112850,Books of Faerie 
4066312,The Travis Family 
2392677,
76865,
91201,
7387900,
17830325,New England Witch Chronicles 
16036975,
23493509,
17701852,
23367261,Falling Kingdoms 
26494241,
16055,
35100,Oxford History of the United States 
7381647,The Book of Awesome 
587359,
95784,
302998,
6338619,
6580510,
790171,
17825503,
25930928,
29475447,Wayfarers 
566328,
38154,
77364,Winter Rose 
45436,
227729,Lincoln Rhyme 
11451865,
11563,
16091522,
9031808,
88442,
5351,
13707720,Psmith 
25764475,Incubus 
924194,
83146,
58890,Circle of Magic 
114159,In the Garden 
7994,Redwall 
158141,
8579933,
6203049,Dorina Basarab 
363851,
2330711,The Last Apprentice / Wardstone Chronicles 
10138607,
3567200,Dark Guardian 
10814946,Blue Bloods 
18752959,Percy Jackson & Kane Chronicles Crossover 
741618,
4909,Frank McCourt 
13119818,Soulmate 
12886599,The League: Nemesis Rising 
8167001,Zombie Fallout 
26046,Circle Trilogy 
41837243,
243601,Cicero 
4815886,
378639,Saga of the Pliocene Exile 
9302,
9635657,Dork Diaries 
6781956,Bride Quartet 
39664,
30075802,Women Are Some Kind of Magic 
428862,
8694331,
69092,
5982474,
6691426,Angelology 
400924,
469954,Ingo 
13099738,
12666103,
12012999,The 'Burg 
643301,
13374593,Displaced Detective 
3495914,
19081403,
1617875,
662768,
66693,The Legend of Drizzt 
6697,Ya Yas 
4957350,
261604,Symphony of Ages 
74275,Nightrunner 
18089551,The Reed Brothers 
588704,
42201395,
22327,
319644,Underland Chronicles 
283494,Modern Faerie Tales 
125321,Chronicles of Barsetshire 
413177,
2850535,
7293120,Burton & Swinburne 
10799881,Abandon 
2870651,The Gatekeepers 
80447,
16217729,Displaced Detective 
16248114,
5767170,
250026,Stravaganza 
22207,
687278,
6122468,
59647,
8182682,Naked Werewolf 
6897264,
6586512,
651934,
15894829,Displaced Detective 
15975,
105,Dune 
13360101,The Montgomerys and Armstrongs 
25001951,Amatore's Restaurant 
93251,
36692478,
25191,
6937878,Vampire Kisses 
77103,
3360761,
312050,The Last Dragon Chronicles 
15852,
12880,
107669,The Gatekeepers 
9265453,
16122163,From Ashes 
12968828,
1912426,
23438288,Flawed 
35889205,
84049,
2195464,
263172,Vampire Kisses 
2272813,The Chronicles of Vladimir Tod 
349090,Red Dwarf 
41810,Robot 
10108,
18044158,Species Intervention #6609 
1161439,The Sight 
13157,
762134,The Cairo Trilogy 
5927462,Oh. My. Gods. 
395922,The Vampire Diaries 
2040424,
1963638,
16074809,
53003,
93940,Mary Russell and Sherlock Holmes 
18751827,Gypsy Brothers 
13436373,
294442,
30038855,Letters to the Lost 
23447923,
820924,
3289281,Jackson Brodie 
128461,
164718,The Demonata 
2208767,The Palace Chronicles 
14461892,Displaced Detective 
2246958,
23566909,
35744961,Devereaux Chronicles 
104737,Mary Russell and Sherlock Holmes 
285500,
39338454,The Kiss Quotient 
24870,Pern  
873472,
19469,Janie Johnson 
9595,
46182,
436562,
32254,Rizzoli & Isles 
15781600,
55398,Malazan Book of the Fallen 
2073853,
17668473,Prisoner of Night and Fog 
14744360,"The Sacred Band of Stepsons Expanded ""Author's Cut"" editions "
29367958,
28233082,Detective Erika Foster 
25516432,
29569206,
15177,The Chronicles of Master Li and Number Ten Ox 
23220,Heather Wells 
88335,
126583,
219535,
423156,
15721638,Shades of London 
23546634,
35523247,
36307634,King of Scars Duology 
33378951,Jack Reacher 
45034263,
30724132,Once Upon a Con 
44159362,
587887,Mitten ins Gesicht 
659388,Sully 
8492768,
79451,
2137,
889418,Ijon Tichy 
12708927,
6428887,
1877062,
18665033,Loki 
17283570,
22842304,The King Trilogy 
18293427,
6056519,Shadowdwellers 
4712458,
85679,
3599532,
9632002,
10058,
10725494,
3217221,Locke & Key 
7715664,Demonica 
33897359,The Black Mage 
34810320,
35458,Star Wars: Novelizations 
73100,Chicago Stars 
244383,
13107655,New Species 
3272165,
50731987,
1373315,Negima! Magister Negi Magi 
103815,Shadow Children 
4268,
22416,
13154150,é²æã®å·¨äºº / Attack on Titan 
151723,Camulod Chronicles 
16001443,The Blackstone Affair 
1610600,S@motnoÅÄ w Sieci 
2791536,Cold Awakening 
918095,Tannhauser Trilogy 
67700,Alexander the Great 
17306293,Silo 
11424443,
526764,Luthiel's Song 
792938,
52783,
1008231,H.I.V.E. 
10778410,Witch & Wizard 
66695,The Legend of Drizzt 
16030817,The Violet Eden Chapters 
1330324,Ibis Trilogy 
32454770,
233504,
3276012,
88387,
6382879,Zero at the Bone 
17155039,Find You in the Dark 
6780650,
138134,
9266793,The Lying Game 
15810499,Gives Light 
59813,Circle Trilogy 
80458,
7979,Redwall 
21726,
261689,
6604887,Ø£ÙØª ÙÙ 
826584,
15811405,The Iron Fey: Call of the Forgotten 
18050143,
20640755,The Book of Ivy 
35068705,The Poppy War 
51061,
7124095,Wake 
13615701,Watersong 
11010899,Engelsfors 
26247008,
30071,
6178065,The Chronicles of Vladimir Tod 
101086,
7939759,Secret 
137975,
9443405,
2549004,
12842134,Just One Day 
19101283,
4653511,
44778083,Crescent City 
59952,300 Universe 
72659,
14759334,Watersong 
161503,
9722217,
16059396,
6480781,
24422492,Never Never 
18178211,Perception Series 
37242713,
30117284,Carve the Mark 
41450662,
820956,Wilderness 
6002005,The Homelanders 
13588356,
542712,
7882883,The Last Apprentice / Wardstone Chronicles 
25686470,Starbirth 
25451264,Remembrance of Earth's Past 
5933646,Dragon Slippers 
395058,
11737700,In the Company of Shadows 
18465566,
80534,
41726841,Lost Kings MC 
27406704,
50071950,
38819868,
2296567,
38503833,
20417,
6176,Auschwitz Trilogy 
9454,
133240,
79155,
85392,
7329,
243685,
11742691,
7248435,Num8ers 
11324290,Caballo de Fuego 
12891107,The Broken Empire 
79109,
3026017,Bloody Jack 
5027092,Adventurers Wanted 
112751,Highlander 
12439061,The Soul Seekers 
293918,Folhas de Relva 
38895679,
52862,Varjak Paw 
30125,The Missing Piece 
11378,
723801,Vampirates 
1427030,
11028964,
24601,
16159276,Cut & Run 
186669,Tales of the Otori 
20348781,
20983362,Passenger 
20819682,
152662,
361938,CatÃ³n 
102920,The Comic Books 
92717,Darkangel Trilogy 
237231,
2712967,Lords of the Underworld 
13565914,Unfinished Hero 
889284,
34128219,The Book of Dust 
53044,
294861,
1624,
29,
7602367,
17524166,
7487564,James Potter 
33585392,
26005898,The Children of the Gods 
34072,
184661,Mitch Rapp 
8646,
53101,
7197913,Wide-Awake Princess 
777824,
499437,
1001312,Parnassus Series 
79876,
10400575,Witch Song 
2149385,"Girl, Missing "
23602562,
26214355,Silistra 
9938498,
25944798,The Remnant Chronicles 
25486998,
238125,In Death 
368468,
1303564,CHERUB 
6751,
14565,
19400,
165446,
9935444,River of Time 
590272,
125523,
100237,
6117055,
10637748,The Pledge 
18136549,FBI/US Attorney 
30145666,The Trials of Apollo 
7999,Redwall 
12617,
10318247,Janitors 
61661,
144791,Jack West Jr 
39242,The New Mexico Trilogy 
1421046,Supernova 
16178,Dairy Queen 
2903736,Codex Alera 
6889348,
312043,The Last Dragon Chronicles 
28762,
6621143,
6345760,
721003,Peak 
17166702,
17401136,Vurt 
169756,
52090,
27287136,
103345,
31351689,
38255337,
10302,
33455,
52873,
387061,Argeneau 
778273,
997846,The Black Jewels 
2241558,The Plantagenet and Tudor Novels 
1632833,Conqueror 
18480026,What's Left of Me 
204779,
1328721,David Hunter 
23343397,Ruin 
28763240,
13616,Death Note 
1051620,"Kingmaker, Kingbreaker "
2830067,Coughlin 
9517,
3064985,Wondrous Strange 
13152282,The Mysterious Benedict Society 
37743,
104379,
10710505,
30359743,Jack Noble 
107821,
35982,
182332,Newford 
1496,
66678,The Legend of Drizzt 
3700085,
9779094,The Apprenticeship of Victor Frankenstein 
2475251,
28580871,Elemental 
815150,Highlander 
35001887,
223394,
373915,
32827,Baltimore Gun Club 
125507,
8874743,
8686057,Dark Protectors 
290628,The Fionavar Tapestry 
22447220,Splintered 
75060,
25564446,Elements 
17455817,The Dark Elements 
23492671,Don Tillman 
22609358,The Seven Sisters 
15159,
16434,
125190,Swallows and Amazons 
183586,
8100422,Timeless 
94064,Rainbow Trilogy 
9635495,Will Trent 
17447588,Surviving Raine 
89354,Kendrick/Coulter/Harrigan 
678891,
185289,Dragon Prince 
295651,Bloody Jack 
10954417,The Wingfeather Saga 
57658,
6328,
153492,Richard Hannay 
3153116,
14345,
13414676,
40745,
87346,
30267929,
18829574,
63837,
22374,
44688,The Belgariad 
4633,
19164,La Divina Commedia 
12862611,Bad Girls Don't Die 
13061500,Abandon 
21839603,Ruthless People 
72003,
8617107,"The Sacred Band of Stepsons Expanded ""Author's Cut"" editions "
42670801,
271685,
112517,Rama 
11915,Otherworld 
6449920,Dragonfly & The Glass Swallow 
13547956,
15790883,Powder Mage 
5983694,
113138,
33441,
2279,
238360,
6726595,"Anita Blake, Vampire Hunter "
207034,Book of Ember  
5355136,
9214995,
5400,
196564,
12962345,Earth Girl 
59149,
13621,Death Note 
66655,Necroscope 
17831614,Beautiful Bastard 
15101,
133241,
414298,
3598830,The Black Jewels 
13056511,Halo 
15102,
34076952,
321577,
18892,Avalon 
2536,
18943009,Tristan & Danika 
125926,Otherworld 
23200620,
33590210,
30834524,
15613,
789497,
5641414,
1611657,The Wingfeather Saga 
350710,Malory-Anderson Families 
528710,
838768,
6368611,Wicked Lovely 
7234801,Drake Chronicles 
13517455,Reboot 
18406862,
23253863,Nine Minutes 
13088498,
172734,DragonKeeper Chronicles 
153797,
189811,The Malloreon 
7027735,Dark Life 
15793231,
6633912,
935308,Kurt Wallander 
3047850,Pretty Little Liars 
313256,Dark 
114683,
5355769,Emily the Strange 
96884,
24375316,Elemental Mysteries 
187569,
33280872,
47588,
177187,
11286,
9918128,The Hollow 
7176578,
7906105,"Girl, Stolen "
776159,Philip Marlowe 
16062210,Runaway Train 
586852,
37813,
72159,
103761,
73297,
188226,
560535,
2897258,
1627267,
531989,
9595650,The Iron Druid Chronicles 
61834,
16172634,Losing It 
55018,Dave Robicheaux 
2389938,
121809,Tennis Shoes 
13181901,Benedict-Savant 
9266794,The Lying Game 
537094,
15809617,Wings of Fire 
1735330,
61,
10336,
68772,
1113545,The Candy Shop War 
80536,
3424,Masters of Rome 
6758331,Lords of the Underworld 
13614836,Gamble Brothers 
15842007,
19235985,Signal Bend 
355190,
752994,
4961571,David Hunter 
817199,
296302,
9513722,The Last Apprentice / Wardstone Chronicles 
34057,
140138,Redwall 
3047848,Pretty Little Liars 
10806008,Peter Nimble 
8435445,Alex Rider 
7948945,Falling Under 
3300083,Mumintrollen 
5357,
226973,The Rat 
15733851,You Had Me At Hello 
388223,Tales of Robin Hood 
29187,Dragonlance: Legends 
293595,Chicka Chicka 
787660,Casteel 
6323821,
79549,Mumintrollen 
1250316,
10813480,The 'Burg 
367158,
318335,
53135268,
252938,Warriors: The New Prophecy 
6114607,The Midwife Trilogy 
10295484,
12663646,
248871,ãã«ã»ã«ã¯ / Berserk 
26156987,
163919,
16200,
6625002,The Black Jewels 
61938,The Tower and the Hive 
107778,Lairds' FiancÃ©es 
239186,
78508,
9160695,
130352,Redwall 
97863,9/11 
17907550,Consumed 
18079527,
14276,
114133,
133782,
6551,
385742,Underland Chronicles 
10909,
6340471,
19054212,
11988046,Pivot Point 
18090147,
34189556,
173673,
691520,
16429,
3971237,
834378,Miss Marple 
6390465,Skinjacker 
15828714,Sea Breeze 
13262797,The Books of Beginning 
145444,
11447921,
22892633,
24465724,
30274490,The Starchild Trilogy 
174465,I nostri antenati 
94319,Alex Rider 
48468,
11312,The Dark Is Rising 
11721314,
186427,Newford 
62268,
90360,
1846,
801178,
13223349,
1844941,
21063,Conan the Cimmerian 
535856,
303472,Shadow Children 
821000,Winnie-the-Pooh 
366889,
6249757,Warriors: Omen of the Stars 
9792287,
16134782,Up in the Air 
16131077,
17202452,One Week Girlfriend  
30013,
25893050,
393147,The Books of Pellinor 
80616,
946516,
12842,The Teachings of Don Juan 
105704,
3354025,Tairen Soul 
6638377,
10859509,Altered 
13170607,Midnight Breed 
240485,
20995,
862109,
3817859,ThÃ©Ã¢tre Illuminata 
28395,Remembrance of Things Past 
9266776,
12881141,Dream Man 
1422253,Argeneau 
381102,Griffin & Sabine 
18211536,Rosemary Beach 
25724648,
5488,
18194,
2314315,Shifters 
739840,Bambi 
21436,Alex Cross 
215492,Hercule Poirot 
7352840,Downside Ghosts 
6557156,Downside Ghosts 
66717,
5354,
105576,
16000044,Falling Kingdoms 
20617402,On Dublin Street 
1395209,The Last Apprentice / Wardstone Chronicles 
26074156,
6080071,
24093,The Circle Opens 
5269697,Warriors: Power of Three 
13813,The Riftwar Saga 
1376220,
1599297,Guardians of Eternity 
182425,
6239873,Luxe 
6261081,Ruined 
2580514,Ingo 
340587,
330744,InuYasha 
5161,Cappadora Family 
8677937,Chronicles of Nick 
17324,
10429067,Medusa Girls 
8822,
13519844,Significance Series  
21956060,Monster in His Eyes 
142900,
13165142,
13105527,I Wrote This For You 
15052,
7673,
61884,
29022,
33571713,Kingsbridge 
22322,Blue Ant 
33356,
67377,
12706435,Significance Series  
300905,
2337379,
28863,Princes 
13237327,The Secret 
11133791,
10090,Otherland 
18134894,Monsters in the Dark 
30196,Goddess Summoning 
51114,Women of the Silk 
292668,
3556419,Cassandra Palmer 
33926,
6527841,The Queen's Thief 
14367051,
7187395,The Walk 
60403,
187809,1-800-Where-R-You 
386286,Julie of the Wolves 
21849362,Black Dagger Brotherhood 
295741,Genius 
12615008,
31304,Miss Marple 
7146335,
40144,
303200,
340258,
207365,Cassandra Palmer 
2440645,Darkness Chosen 
295834,The Sisters Grimm 
6543755,Wondrous Strange 
199783,1-800-Where-R-You 
6571723,
8607205,The Vampire Diaries: The Hunters 
12924253,Eve 
6710476,Fins 
896627,
23948120,Nightfall 
25629201,Nightfall 
10768183,Children of Paranoia 
27851253,
76729,
215542,Pendragon 
3115070,Psy-Changeling 
361459,
43893,Sword of Truth 
295650,Bloody Jack 
330760,
108171,
54741,
2121231,The Daughters of Boston 
10407279,Sookie Stackhouse 
10084,Otherland 
791345,
18711993,
462033,Maisie Dobbs 
267243,The Albany Cycle 
112147,
5180,
18801,
13411245,Mystic City 
8354134,
2288562,The Daughters of Boston 
13614,Death Note 
65840,Anne of Green Gables 
149405,The Dolphin Ring Cycle 
41069,
23262621,Scarred Souls 
13003565,Brotherband Chronicles 
59829,Three Sisters Island 
80568,
657034,Archie Sheridan & Gretchen Lowell 
58092,Redwall 
228258,Left Behind 
5497945,The Daughters of Boston 
120274,
16791,Death of the Endless 
2381176,
1169808,The Vampire Diaries 
11342260,Caged 
12397415,
12260642,
16048485,Therian 
17317590,Shattered Hearts 
20497446,
22864430,
23651235,
33027,Underworld 
24789250,
17993765,
17450513,The Eldon Archives 
25359851,
25833663,
26077060,
27226764,
27270030,
38488145,
2397516,
43196344,
29345928,
116012,
43191522,
38913,
7121598,"Anita Blake, Vampire Hunter "
16967,Ring of Fire Main Line Novels 
18517625,
18736925,
27305883,
40789692,A Fairytale Retelling 
114132,
49746,
6393,
16366,
17999935,
123063,
9992246,Eating Smoke 
92373,
10336420,Pegasus 
139987,
24909485,Fallen 
26569610,Seraph Black 
35488914,The Viking Assassin 
35621414,The Viking Assassin 
5036,
23791610,
195381,
1911,
818811,
3977,Hyperion Cantos 
1194366,Smek 
19083,
207410,The Golden Oecumene 
566825,
18769784,
26777823,The Good Ol' Boys 
24035804,Storm and Silence 
3314550,
215541,Pendragon 
394749,
6678,Roald Dahl's Autobiography 
7443012,
11082489,Affliction 
7130788,Eternal Ones 
34473,
16117804,The Proposition 
18281102,Dragon Shaman 
17981514,
20341263,
18080358,
28820,
80063,
22238184,Stranje House 
79551,Mumintrollen 
7775611,Thirst 
8070049,
11952268,Ancient Legends 
11980440,
13509957,The Light-Bearer 
372807,
112322,
498214,Deverry 
22188,Gossip Girl 
18730951,Hot-Lanta 
343545,Ishmael 
11213139,The Witches of the Glass Castle 
6353001,Dark 
7507825,
16137612,The PSS Chronicles 
20310066,
8008928,Savages 
329866,
32804488,
184803,
40929,Theodore Roosevelt 
2139,
215643,Psy-Changeling 
6239025,Argeneau 
11339,
17174,
261479,
1229089,
9477999,Brethren Trilogy 
18081150,Dreams of Chaos 
373606,
16194369,Precipice 
68041,
7128767,
18329942,Chaysing 
145565,
13497505,
35152052,
29749085,DC Icons 
944334,
7234828,Faeriewalker 
7066544,
15851746,
512475,
16113737,
35068432,
35847912,
32109569,Bobiverse 
29638166,
43381002,"Normal, Alabama "
6139020,
147842,Green Rider 
14967,
6171732,Heavenly 
18798,Ã la recherche du temps perdu 
3790931,
9578677,Rizzoli & Isles 
7247586,
420780,MacCarrick Brothers 
10830285,Star-Crossed 
17906995,
8718952,
17259227,
18108877,The Chronos Files 
22817757,Cupid 
23456237,Ilyon Chronicles 
21411058,Starcrossed 
24351809,
22522202,The Field Party 
31194576,
41839602,Me Before You 
17881472,
369110,
124914,
1012794,
12156759,"Bear, Otter, and the Kid "
754713,Sherlock Holmes 
72199,Safehold 
8501291,Angelfire 
860566,
56899,
19155234,The Cellar 
25667918,Binti 
46038462,Just Friends 
24618,
8913542,
7909,Betsy-Tacy 
5552,
10801,
12126366,The Wiccan Diaries 
1391817,
5312123,When Women Were Warriors 
9918083,Leviathan 
68521,The Warlord Chronicles 
13658,Earthsea Cycle 
2757012,
645149,
682681,Ayesha  
202146,
2358870,
3419808,
12640991,Weird Things Customers Say in Bookshops 
9827912,
30319086,
1314537,
432417,
264069,The Witches of Eileanan 
2029495,
7832325,Dark Ink Chronicles 
86525,The Years of Lyndon Johnson 
6319131,
11882171,Denazen 
68400,Immortality Bites 
364284,
1689628,
15982975,
129327,
11432,Redemption 
15777621,
104160,ÐÐ¾Ð·Ð¾ÑÑ 
17559041,Blue Eyes Trilogy 
1218465,
37643470,The Divine Space Pirates 
36540225,
97820,
101094,The Famished Road Trilogy 
95105,
138684,Matthew Shardlake 
169751,
104159,ÐÐ¾Ð·Ð¾ÑÑ 
9720766,Faeriewalker 
8380409,
23913,
16037338,
10357792,Night Huntress 
771287,Nils Holgersson 
16240761,
16120434,
25076863,
24263233,The Starlight Chronicles 
7998,Redwall 
2153427,
561403,It Girl 
7327100,
11187936,
159604,
312260,
11098029,
10065,Wayside School 
12024430,
35717446,
21899546,"Love, in English "
7491418,The Hathaways 
20613491,Worldwalker 
20821306,Zodiac 
3650089,
17563080,The Others 
29236380,
25895524,Book of the Ancestor 
30688435,
611298,
28919058,
44375176,Kate Marshall 
13254381,Inspector Erlendur 
127020,
90629,
771,
2169506,Last Survivors 
3398625,
6286604,
